57097547	中國廣東省
4797430129	衣索比亞錫達馬州
6643988555	安哥拉比耶省
2870536186	美國加利福尼亞州
3401989623	印尼西努沙登加拉省
2899351517	美國德克薩斯州
3310984249	印尼中爪哇省
6515897639	摩洛哥卡薩布蘭卡-塞塔特大區
6273307090	蘇丹喀土穆州
1206136740	中國重慶市
4273253838	孟加拉國錫爾赫特專區
5915154571	肯亞年達魯阿郡
3594365245	巴基斯坦信德省
6026408387	韓國大田廣域市
2942041593	美國紐約州
1353277342	中國吉林省
2790545720	印度德里國家首都轄區
2179405312	印度泰米爾納德邦
6490384125	波蘭小波蘭省
6083706321	烏干達中部區
1970975811	印度西孟加拉邦
3806899721	巴西南里奧格蘭德州
6336215923	伊拉克艾比爾省
7660403547	多哥高原區
5337311916	伊朗法爾斯省
4138579035	孟加拉國達卡專區
2402524433	印度古吉拉特邦
7796084860	阿曼北巴提奈省
3926443900	奈及利亞拉各斯州
5004370489	埃及米努夫省
829918079	中國湖北省
435288517	中國四川省
2539043940	印度泰倫加納邦
1363492481	中國內蒙古自治區
5436444233	德國下薩克森邦
513968760	中國河北省
7231984210	瓜地馬拉克薩爾特南戈省
611689322	中國湖南省
699115998	中國浙江省
5706845581	坦尚尼亞多多馬區
5755322697	南非豪登省
830228926	中國湖北省
7739151722	薩爾瓦多松索納特省
4504319262	墨西哥恰帕斯州
4561587628	墨西哥阿瓜斯卡連特斯州
2430609742	印度安德拉邦
7528634591	捷克中波希米亞州
7023077523	尼日塔瓦大區
6776039339	迦納西部地區
3198426562	印尼西爪哇省
7500060789	多明尼加聖克里斯多堡省
2810531554	印度北阿坎德邦
7492116224	約旦馬弗拉克省
2962218226	美國賓夕法尼亞州
7006027720	澳洲西澳大利亞
4910487607	菲律賓三寶顏半島大區
6734714757	莫三比克太特省
2552629872	印度泰倫加納邦
7324639364	查德巴塔區
5603657254	英國東北英格蘭
2320600769	印度卡納塔克邦
1209303792	中國重慶市
3969505186	奈及利亞包奇州
2468844059	印度安德拉邦
7867760469	亞美尼亞塔武什省
2325517340	印度卡納塔克邦
5303641560	土耳其卡爾斯省
1850862355	印度比哈爾邦
3898706680	巴西朗多尼亞州
1768758219	印度馬哈拉施特拉邦
4238316212	孟加拉國庫爾納專區
5809369561	義大利倫巴底大區
7272714683	厄瓜多洛哈省
746498588	中國安徽省
5184398826	剛果民主共和國南烏班吉省
7184393646	哈薩克阿拉木圖州
5987552080	韓國京畿道
858873261	中國廣西壯族自治區
5748176743	南非豪登省
3200312433	印尼西爪哇省
6537921932	摩洛哥丹吉爾-得土安-胡塞馬大區
7628793088	巴布亞紐幾內亞高地大區
1161928758	中國山西省
5673667321	法國諾曼第大區
1255409553	中國黑龍江省
3726398538	巴西聖保羅州
3260873064	印尼東爪哇省
4785072620	衣索比亞索馬利州
4147452000	孟加拉國達卡專區
4182813003	孟加拉國吉大港專區
4528926911	墨西哥塔毛利帕斯州
1391106379	中國北京市
4362778921	俄羅斯薩拉托夫州
6483736071	波蘭西里西亞省
6573309716	沙烏地阿拉伯阿西爾省
6992358268	澳洲新南威爾斯州
6445020252	加拿大安大略省
2227403373	印度拉賈斯坦邦
1224269761	中國黑龍江省
6933113711	象牙海岸阿必尚區
5758579544	南非豪登省
4949404105	埃及東部省
5573850741	英國西北英格蘭
6923210986	喀麥隆西南區
5214485660	剛果民主共和國赤道省
5831150822	義大利威尼托大區
6673487656	秘魯庫斯科大區
7085334504	斯里蘭卡西部省
1981944312	印度西孟加拉邦
2060215353	印度中央邦
5212391381	剛果民主共和國馬伊恩東貝省
6481311724	波蘭西里西亞省
7652643331	瑞士提契諾州
3313931332	印尼北蘇門答臘省
3751010979	巴西米納斯吉拉斯州
524146033	中國河北省
2593385765	印度喀拉拉邦
1863841902	印度比哈爾邦
1092738689	中國陝西省
3351453825	印尼南蘇拉威西省
3147240406	美國猶他州
3594100910	巴基斯坦信德省
2264990117	印度拉賈斯坦邦
5341616487	伊朗胡齊斯坦省
688392481	中國浙江省
4989577285	埃及索哈傑省
5921388533	肯亞泰塔塔維塔郡
445747944	中國四川省
5901162197	肯亞夏亞郡
4758754488	衣索比亞安哈拉州
2663767305	印度阿薩姆邦
6865282230	馬達加斯加薩瓦區
5209383565	剛果民主共和國蒙加拉省
1447222853	中國西藏自治區
657676334	中國浙江省
1799591917	印度馬哈拉施特拉邦
4484435655	墨西哥普埃布拉州
6115308070	烏干達西部區
6621830284	安哥拉羅安達省
3655169692	巴基斯坦開伯爾-普什圖省
1703977154	印度馬哈拉施特拉邦
4569677150	日本東京都
7111376986	馬利塞古區
6785621117	迦納阿哈福區
5378554395	伊朗庫德斯坦省
6066162909	哥倫比亞考卡省
3618817812	巴基斯坦信德省
2134422662	印度泰米爾納德邦
2447471731	印度安德拉邦
157619655	中國山東省
657630717	中國浙江省
4085534400	奈及利亞阿比亞州
3847700267	巴西聖卡塔琳娜州
1171509983	中國山西省
4738925477	衣索比亞安哈拉州
2410283278	印度古吉拉特邦
3282386639	印尼中爪哇省
2812688898	印度北阿坎德邦
3630811122	巴基斯坦開伯爾-普什圖省
4349834238	俄羅斯科麥羅沃州
6241152760	阿爾及利亞君士坦丁省
5777719695	南非西開普省
4917861749	菲律賓民馬羅巴大區
2027324411	印度西孟加拉邦
2684407682	印度旁遮普邦
6675837269	秘魯蘭巴耶克大區
5897865643	肯亞卡賈多郡
1668090430	印度北方邦
4945325966	埃及東部省
5693305114	坦尚尼亞姆萬扎區
6182972356	阿根廷布宜諾斯艾利斯省
4799707380	衣索比亞阿迪斯阿貝巴特別市
265352817	中國河南省
4529515702	墨西哥塔毛利帕斯州
659206297	中國浙江省
4262260478	孟加拉國邁門辛專區
7129640444	馬拉威南部區
3096676329	美國威斯康辛州
6287441573	蘇丹加達里夫州
5886779894	肯亞馬查克斯郡
2334229883	印度卡納塔克邦
1688842738	印度馬哈拉施特拉邦
22826740	中國廣東省
2766141261	印度哈里亞納邦
4746969585	衣索比亞安哈拉州
6786182483	葉門塔伊茲省
1476240032	印度北方邦
4655117952	日本岐阜縣
7374467069	幾內亞馬木大區
2423846027	印度安德拉邦
5381515291	伊朗庫姆省
5732522127	坦尚尼亞辛吉達區
1504739083	印度北方邦
5199424656	剛果民主共和國馬涅馬省
1781698253	印度馬哈拉施特拉邦
2039455762	印度中央邦
3712269432	巴西聖保羅州
7616160156	以色列南部區
5720065997	坦尚尼亞阿魯沙區
3082255111	美國印第安納州
4759484795	衣索比亞安哈拉州
5217200727	剛果民主共和國北烏班吉省
1963368780	印度西孟加拉邦
4833252804	菲律賓國家首都區
6254647187	阿爾及利亞瓦德省
1144114242	中國貴州省
101247965	中國廣東省
5519735333	泰國干乍那武里府
7923627891	汶萊馬來奕縣
1358152907	中國吉林省
3636467367	巴基斯坦開伯爾-普什圖省
2598059604	印度喀拉拉邦
6501676322	波蘭盧布林省
930925997	中國雲南省
667621604	中國浙江省
1740288601	印度馬哈拉施特拉邦
7486913513	約旦安曼省
2165481836	印度泰米爾納德邦
6320410461	伊拉克巴格達省
3242281514	印尼東爪哇省
6649323297	安哥拉莫希科省
4592777764	日本大阪府
6756020841	迦納大阿克拉地區
3253375208	印尼東爪哇省
1996878347	印度西孟加拉邦
145859133	中國山東省
4636475380	日本靜岡縣
610310744	中國湖南省
5323792189	伊朗禮薩呼羅珊省
7438369850	玻利維亞聖克魯斯省
5052419932	越南乂安省
4282466356	孟加拉國巴里薩爾專區
4810310546	衣索比亞本尚古勒-古馬茲州
3267160927	印尼東爪哇省
3688322767	巴基斯坦吉爾吉特-巴爾蒂斯坦省
1909023588	印度比哈爾邦
4226656650	孟加拉國朗布爾專區
7151165436	智利聖地牙哥首都大區
5497298214	泰國那空是貪瑪叻府
1818843808	印度比哈爾邦
1730304750	印度馬哈拉施特拉邦
7613663723	以色列特拉維夫區
5604170289	英國東北英格蘭
4455446304	墨西哥墨西哥城
7179051150	尚比亞盧阿普拉省
6385894288	烏克蘭切爾卡瑟州
7398925807	貝南高原省
2356256030	印度古吉拉特邦
5147819495	剛果民主共和國北基伍省
3139542255	美國奧克拉荷馬州
5805047332	南非自由邦省
6836158126	尼泊爾第一省
2623188073	印度賈坎德邦
2498035930	印度奧里薩邦
2160795142	印度泰米爾納德邦
3946641300	奈及利亞卡齊納州
7457014714	比利時瓦隆大區埃諾省
607860275	中國湖南省
5325387094	伊朗禮薩呼羅珊省
147564769	中國山東省
7725668161	尼加拉瓜奇南德加省
2351483194	印度卡納塔克邦
1091052269	中國陝西省
2729301494	印度恰蒂斯加爾邦
4040754862	奈及利亞翁多州
2973071048	美國伊利諾州
3590863165	巴基斯坦信德省
6956786491	象牙海岸贊贊區
2349817890	印度卡納塔克邦
4918238591	菲律賓民馬羅巴大區
101732098	中國廣東省
647446366	中國湖南省
4291224766	俄羅斯莫斯科市
6305050881	蘇丹紅海州
5236397649	土耳其伊斯坦堡省
5892731648	肯亞納羅克郡
7521252960	希臘中馬其頓大區
6451845458	加拿大魁北克省
7420882217	突尼西亞卡塞林省
5491887196	泰國清邁府
4630072923	日本北海道
2961015889	美國賓夕法尼亞州
4349597962	俄羅斯科麥羅沃州
4467421339	墨西哥哈利斯科州
1589106153	印度北方邦
3031896215	美國紐澤西州
5853568382	義大利托斯卡尼大區
2314549548	印度卡納塔克邦
2043333620	印度中央邦
7345046452	柬埔寨臘塔納基里省
355402363	中國江蘇省
6569042902	沙烏地阿拉伯東部省
94642061	中國廣東省
7431148357	古巴比亞克拉拉省
7191166509	哈薩克東哈薩克州
2081738499	印度中央邦
735542678	中國安徽省
99450828	中國廣東省
4746861519	衣索比亞安哈拉州
7690781383	巴拉圭上巴拉那省
6277800463	蘇丹傑濟拉州
2624395267	印度賈坎德邦
7636155998	巴布亞紐幾內亞南部大區
4834696372	菲律賓國家首都區
288259171	中國河南省
1573465059	印度北方邦
6174279726	西班牙埃斯特雷馬杜拉自治區
4360332188	俄羅斯新西伯利亞州
6710530986	馬來西亞吉蘭丹州
4791217603	衣索比亞提格雷州
2323982728	印度卡納塔克邦
7651627038	瑞士日內瓦州
7499229755	多明尼加國家特區
5251703887	土耳其安塔利亞省
3046807509	美國維吉尼亞州
6254529529	阿爾及利亞瓦德省
4301371382	俄羅斯莫斯科州
6827832339	尼泊爾巴格馬蒂省
5874833786	肯亞基安布郡
7072838007	布吉納法索北部大區
7193687263	哈薩克努爾蘇丹市
4864003912	菲律賓西維薩亞斯大區
1182898518	中國山西省
2160773269	印度泰米爾納德邦
4410171823	俄羅斯坦波夫州
2110859201	印度中央邦
7903996247	巴林首都省
5129214929	剛果民主共和國金夏沙省
3944099134	奈及利亞卡齊納州
3228007331	印尼西爪哇省
2033182256	印度西孟加拉邦
306197769	中國河南省
1572567169	印度北方邦
1424361307	中國海南省
4688604750	日本佐賀縣
2827234364	印度特里普拉邦
3020599169	美國密西根州
4645181188	日本廣島縣
6791588528	葉門伊卜省
5143449044	剛果民主共和國北基伍省
5246322877	土耳其伊茲密爾省
3253880546	印尼東爪哇省
7067902527	布吉納法索東部大區
5620371819	法國法蘭西島大區
4091893396	奈及利亞埃邦伊州
3028932590	美國密西根州
2579685416	印度喀拉拉邦
473948858	中國四川省
5176749438	剛果民主共和國上卡坦加省
5863756121	義大利佛里烏利-威尼斯朱利亞大區
4420996146	俄羅斯加里寧格勒州
4052996754	奈及利亞科吉州
5608039248	英國蘇格蘭
5467679702	德國布蘭登堡邦
5656196332	法國大東部大區
6368811567	烏克蘭利維夫州
6065810841	哥倫比亞考卡省
539551968	中國河北省
2587829646	印度喀拉拉邦
2571394767	印度喀拉拉邦
7559883758	瑞典斯德哥爾摩省
5308094117	伊朗德黑蘭省
135206557	中國山東省
942640596	中國江西省
2716983206	印度恰蒂斯加爾邦
5571186236	英國西北英格蘭
6709981496	馬來西亞吉打州
638040672	中國湖南省
4937685553	埃及吉薩省
7808223519	賴比瑞亞馬及比省
5246033893	土耳其伊茲密爾省
2581160479	印度喀拉拉邦
6244889604	阿爾及利亞提亞雷特省
3546372687	巴基斯坦旁遮普省
6141178468	西班牙加泰隆尼亞自治區
5480417038	泰國曼谷市
3780434137	巴西巴伊亞州
7728492741	尼加拉瓜博阿科省
4670839602	日本滋賀縣
4868678489	菲律賓中維薩亞斯大區
7504429159	多明尼加主教·瑙黎省
5216394628	剛果民主共和國北烏班吉省
7852310916	烏拉圭蒙特維多省
5191109879	剛果民主共和國喬波省
4155006119	孟加拉國達卡專區
5161233484	剛果民主共和國中剛果省
1445412401	中國西藏自治區
3757972321	巴西里約熱內盧州
2094069862	印度中央邦
1407687051	中國天津市
6844854815	尼泊爾甘達基省
2890298236	美國德克薩斯州
2449499194	印度安德拉邦
7518013791	希臘阿提卡大區
917960916	中國雲南省
865064119	中國廣西壯族自治區
986262418	中國江西省
2306491085	印度卡納塔克邦
2695976036	印度旁遮普邦
4080027756	奈及利亞克里斯河州
2054763549	印度中央邦
3832644545	巴西塞阿拉州
4029566930	奈及利亞奧貢州
868056627	中國廣西壯族自治區
2964390104	美國賓夕法尼亞州
4707466149	衣索比亞奧羅米亞州
2504265464	印度奧里薩邦
666330208	中國浙江省
3484346833	巴基斯坦旁遮普省
4462273842	墨西哥墨西哥城
5258874004	土耳其科尼亞省
3788604891	巴西巴伊亞州
5971469687	緬甸克倫邦
5054790347	越南同奈省
4060208712	奈及利亞埃努古州
1663370523	印度北方邦
2811971113	印度北阿坎德邦
7832549831	茅利塔尼亞阿薩巴省
4896332108	菲律賓索科斯克薩爾根大區
955352355	中國江西省
1394211047	中國北京市
1426657150	中國海南省
3685111550	巴基斯坦自由查謨和喀什米爾
6902468294	委內瑞拉亞拉奎州
2715940789	印度恰蒂斯加爾邦
1570131106	印度北方邦
3452051382	印尼明古魯省
1269429245	中國新疆維吾爾自治區
2018318506	印度西孟加拉邦
437558833	中國四川省
7343790969	柬埔寨桔井省
68499464	中國廣東省
3576850561	巴基斯坦旁遮普省
620893619	中國湖南省
7569839102	亞塞拜然（本土）
81529316	中國廣東省
4697008954	衣索比亞奧羅米亞州
4841028549	菲律賓國家首都區
5703368980	坦尚尼亞莫羅戈羅區
4832331888	菲律賓國家首都區
3611915529	巴基斯坦信德省
2144279868	印度泰米爾納德邦
5957316344	緬甸勃固省
5356661346	伊朗克爾曼省
310017557	中國河南省
1396294189	中國北京市
4539960606	墨西哥索諾拉州
3347171132	印尼雅加達首都特區
5279195712	土耳其艾登省
5105485584	越南西寧省
5395616197	德國北萊茵-西發利亞邦
7231395305	瓜地馬拉克薩爾特南戈省
4773172447	衣索比亞南方民族、部落和人民州
1098680480	中國陝西省
6133191198	西班牙安達魯西亞自治區
4818167480	菲律賓甲拉巴松大區
4600354753	日本愛知縣
2727643692	印度恰蒂斯加爾邦
7637623802	巴布亞紐幾內亞群島大區
1712323352	印度馬哈拉施特拉邦
750536033	中國安徽省
5338975847	伊朗法爾斯省
2666906196	印度阿薩姆邦
907116567	中國雲南省
6331809548	伊拉克巴比倫省
6651989127	安哥拉南倫達省
4876023033	菲律賓比科爾大區
5537433042	泰國博他侖府
1244614779	中國黑龍江省
6509100944	波蘭聖十字省
2433508583	印度安德拉邦
4478430926	墨西哥韋拉克魯斯州
835135150	中國湖北省
427933857	中國四川省
5102496614	越南朔莊省
437891296	中國四川省
7114405779	馬利塞古區
4660686770	日本岡山縣
2490358239	印度奧里薩邦
1760232231	印度馬哈拉施特拉邦
7076875169	布吉納法索中東大區
2466303996	印度安德拉邦
7538708607	葡萄牙里斯本區
3858531606	巴西戈亞斯州
5970157190	緬甸克欽邦
4744297031	衣索比亞安哈拉州
5360095809	伊朗錫斯坦和俾路支斯坦省
6244517406	阿爾及利亞提亞雷特省
4970603097	埃及明亞省
7830014610	中非共和國巴明吉-班戈蘭省
1811246740	印度比哈爾邦
4225174823	孟加拉國朗布爾專區
3969562745	奈及利亞包奇州
411865081	中國江蘇省
1688234179	印度馬哈拉施特拉邦
1574026616	印度北方邦
1655507623	印度北方邦
3154793132	美國阿肯色州
